gene,培養時間,glk,agp,yihX,pgm,ptsG,malx,crr,galM,yihR,yeaD,pgi,ascF,chbF,ascB,bglA,bglB,yggF,glpX,fbp,pfkB,pfkA,fbaB,fbaA,tpiA,gapA,pgk,gpmA,ytjc,gpmM,eno,pykF,pykA,ppsA
67,19 h 05 min,26.93339348,26.93831635,26.91898537,27.93606377,26.89578438,30.92730522,24.9275589,27.94054222,32.91747284,28.89975357,25.90812492,30.93724632,32.92194748,28.90860176,29.93348885,32.91476059,31.91909981,28.89235497,26.93973923,27.95677948,26.87688828,23.90163803,25.93535614,27.93042564,24.92145157,24.91253853,25.93379402,27.92473221,28.91083336,24.91787338,25.92771339,27.91731834,25.92303848
68,2 h 15 min,25.92406273,24.93291855,25.9245491,24.93640327,23.90124321,27.93099785,21.92786026,25.93861771,31.93571663,24.92210007,22.90923119,30.9375782,29.91840935,28.9207058,27.93398094,30.93495941,29.91296959,25.88994789,24.93770409,25.93625069,23.8520031,24.89691544,21.94608879,24.91950035,21.93832397,22.93153763,22.9327755,25.91770554,25.88997078,20.92976952,22.92901611,23.9250946,22.92063713
69,2 h 35 min,26.93245888,25.92791176,26.9267025,25.93476868,24.91840553,29.91971397,22.92306137,25.93647957,31.93211937,24.90805435,22.90075493,29.93317032,30.93119431,28.90514755,27.93940163,31.91712952,29.90480232,26.88838196,24.92751884,25.94585991,24.8551712,24.9029808,21.92858887,24.91425514,22.93112564,22.9097271,22.92383385,27.93351936,25.92081833,22.92480659,23.93057442,23.94022751,22.91586876
70,2 h 55 min,26.91641235,24.92849159,25.92204475,25.94207382,24.90606689,28.92610359,22.91464806,25.94270706,31.93025208,25.91871643,23.9190712,29.93202972,30.93764877,28.9209137,28.93328857,31.93098068,30.91762924,26.90158463,25.93985748,25.93693352,24.89712143,22.91661072,22.92850304,25.92153549,22.93414307,23.92793083,23.93841362,26.92201805,26.896101,22.92827225,24.93829918,24.95760918,23.92473412
71,3 h 15 min,25.92713547,24.93225098,25.91279602,24.93272209,24.9100647,29.91995621,22.9250946,25.93444061,31.92612076,25.92291832,23.90979958,30.93068314,30.9244442,28.91404724,27.92304993,31.92841339,29.92827988,26.91650772,24.92630196,25.95242119,24.87907028,22.90135384,22.93400192,25.91848564,21.93398285,22.90560913,23.94894981,26.92038727,26.89705658,23.9401722,23.94043922,24.91943741,22.91430855
72,5 h,26.94211578,24.93302727,25.93440437,25.93288231,24.91405487,29.92591095,23.93434334,25.93036842,32.93196106,26.92695618,24.91205788,29.93895721,31.91660118,28.91134644,28.93648148,31.92065048,30.92503738,26.92926979,24.92241478,25.94199371,24.89835739,22.89148521,23.92212677,26.92946434,22.92508888,23.92080688,22.92707825,26.92861748,27.88933182,23.92539024,23.92408752,24.93499565,23.91158485
73,5 h 10 min,25.92372322,24.93236732,25.91184616,25.93205261,24.91681862,28.92701721,22.91649437,25.93128014,31.9283371,26.93013763,24.91488647,29.94304276,31.92773628,27.88973808,27.92538071,30.90880966,29.91941452,26.90712929,24.92642212,24.93724442,24.86569405,22.9093399,23.933218,25.91497421,22.92855453,23.93177605,22.92874146,26.93929672,26.91821289,23.92782593,23.93313789,24.93027306,23.92546463
74,5 h 20 min,25.9181881,24.93027878,25.91277885,25.9299202,24.90791893,28.92723656,22.91424179,24.93685532,31.92534637,26.92335701,23.92505646,29.94956779,31.93672943,27.91195107,27.92759514,31.92075539,29.91509438,26.90307236,24.93211937,24.93055916,23.92864227,22.90580177,23.92965508,25.91291428,22.93856621,22.90830231,22.93782997,25.92046356,26.89706039,23.92975998,23.9257679,24.9230442,23.92790985
75,5 h 30 min,26.93536568,25.92763901,26.92300415,26.93951988,25.89216614,29.92511559,23.92302895,26.94229317,31.92537689,27.91843605,25.90798569,30.94415665,32.92913818,28.92402077,28.92993736,31.92746162,30.91764641,27.90332985,25.93878365,25.93069839,25.88850594,23.89995003,24.92575264,26.92819786,23.92666817,24.9201088,23.93900299,27.92904663,27.91292191,24.92537498,24.92251396,25.93637848,24.92681503
76,5 h 45 min,26.92386055,25.94686508,26.91607094,26.92506218,25.91174698,29.92253113,23.91904831,26.93026352,31.92212296,26.90628624,25.92960548,30.94649887,32.93262482,28.91870308,28.93149948,31.91767693,30.92740059,27.90151596,25.94103622,25.94692039,25.89124489,22.90514946,24.91739655,26.90679741,23.92994308,23.92126274,23.93108368,26.92023659,27.90687943,23.93140602,24.92346191,25.93922043,24.91994667
77,5 h 50 min,25.9301548,23.91969681,24.91958427,25.94091606,23.89524269,28.93049049,22.94408417,24.935215,30.92679024,25.92810249,23.89954185,28.93286324,30.93592834,27.91078568,26.92841721,30.91651917,28.91773987,25.90130806,23.92335701,24.95918083,23.84830093,21.89377594,22.94123459,24.91939926,21.92571449,21.91293144,22.94147301,25.92348099,26.90428543,23.91956329,22.93476105,23.91321945,22.931633
78,13 h 10 min,25.92812538,24.92804718,25.92249489,26.93677521,24.91103363,28.92504692,22.93054199,25.93613243,30.92448616,26.90312386,24.91143417,28.93933868,30.92429924,28.92521667,28.93606186,30.92699814,28.92535782,27.87963676,25.94683266,25.95186043,24.85894966,22.90055466,23.93203545,26.9153862,23.923069,23.93202782,23.93672371,25.92031288,26.90623665,24.93494797,23.93089485,24.92424393,24.91360474
79,13 h 20 min,25.9292984,24.92845345,24.90634727,25.93244171,24.88809776,28.92497253,22.92591095,25.93935394,31.89493179,26.90045929,24.90941048,28.94389725,31.92227745,28.92570305,27.93348312,30.9036274,28.89426231,27.88275719,25.93862915,24.93488312,23.95087242,22.90409851,23.93427467,26.93486023,23.93464851,23.92666245,23.94074059,25.91785049,26.90867043,24.93383789,23.9325676,24.92533302,24.92748833
80,13 h 30 min,25.92072105,24.93517303,22.90256691,26.94357491,24.9086647,29.95148087,22.92173767,25.9298172,31.9257946,26.92318726,24.90756798,29.94976616,31.92277908,28.92231369,28.92063141,32.9388504,30.92287254,27.89915466,25.92272758,24.93408012,24.88823509,22.90652275,23.93232536,26.93208885,23.9248848,23.92177963,23.92915726,26.91729355,27.8923111,25.92884827,23.92567825,24.92764664,24.93229294
81,13 h 40 min,25.92703819,24.95304489,24.91239548,25.92982101,24.91057205,28.92329025,22.92111969,25.94292259,31.92329979,26.90016365,24.91997719,29.9419117,31.92196274,27.91079903,27.93178749,31.91061974,29.91794014,27.89873695,25.94129562,24.94799423,24.87779808,21.90698051,23.93559074,26.92650032,23.93307304,23.9315815,23.93319511,25.92563629,26.90313339,24.93426514,23.9333477,24.94226456,23.91913033
82,13 h 50 min,26.92781448,24.93190956,25.92310333,26.92714119,24.91078949,29.93095207,22.92897606,26.93222427,32.93141556,27.91823769,24.89960861,30.92161751,32.94093323,28.91959,28.93400764,33.93088531,30.91016769,27.91745186,25.93662643,25.95480156,24.88497925,22.907547,23.92653656,26.91287231,23.93063164,23.92266464,23.93177223,26.92096519,27.89151192,24.93194199,23.9264431,25.93343925,25.93271637
83,14 h,25.9463253,23.9277916,24.92233849,25.9422226,24.90129852,27.91814613,22.93070602,25.94828224,30.91767693,26.91358376,23.91332626,28.9375515,30.92271042,27.90671921,27.92263222,31.92666626,29.91857338,26.9069252,24.93385696,24.94010735,23.87010002,21.90321922,22.92231178,25.92814827,22.93035698,22.91101646,22.93129349,25.93094635,26.90240097,23.92352295,22.92989159,23.92552757,23.919981
84,3 h 10 min,27.92094612,25.93488884,26.90835953,26.93255806,25.91333008,30.9342041,23.92201614,26.935812,31.92491913,25.91940498,23.91428757,31.93855858,32.93467712,28.89539337,28.9264431,32.90872574,30.92146111,27.89875793,25.92849731,26.945467,24.9022007,23.89497185,23.92720032,26.91602135,22.92991257,23.91596603,23.92593956,27.92512703,27.89061546,22.92562294,24.93274307,25.92664337,23.91404915
85,3 h 30 min,27.93312645,25.92996025,26.91030502,26.92806435,25.90031052,29.92341614,23.91890907,26.93479156,31.93457985,26.91967392,24.90975571,30.94089317,31.9360714,28.90976334,28.92331314,31.93297005,30.91018867,27.90102386,25.93118095,27.96717453,25.88172531,23.94274902,24.93585968,26.91002655,23.92776489,23.91378021,22.94456863,27.92910385,27.91453934,23.92130661,24.93059921,25.92592812,24.94339943
86,3 h 35 min,27.93056297,25.93012238,26.91349411,27.93259811,25.9049015,29.92494011,23.92432213,26.93670845,31.93850517,26.91989517,24.9108696,30.93238258,31.92511559,28.91464996,28.93036461,30.91830254,30.92976189,27.88557434,25.93912888,25.93299103,25.85877609,23.8993721,24.94641495,26.91372299,23.93418121,23.92129898,24.94248009,27.92008018,27.89782143,23.92552757,24.93373489,25.92164612,23.92352676
87,3 h 50 min,32.92973709,30.91833687,30.89188194,32.9204216,30.88278008,33.92393112,24.9167099,32.93925476,32.88651657,27.89478302,29.89698029,31.91479492,32.87701035,27.911726,31.91060448,31.89577675,31.89551353,29.88295746,30.9440136,31.93553543,28.83777428,28.8716011,29.92893791,31.9125309,29.92298508,30.92557144,29.92218971,32.89898682,29.91129684,31.91583061,29.90623856,31.90930939,29.91012955
88,3 h 55 min,27.93699265,25.92717934,26.90436363,26.91587639,24.88079834,28.92686462,24.93241501,27.94589043,27.93169594,26.90675735,25.90834808,28.92718697,29.92998695,27.92256927,28.92420959,28.91623497,27.92993355,27.90572739,25.92785454,26.9335022,25.94000244,24.90087891,24.91920853,26.92854881,24.92085075,24.91077805,25.93411255,27.92941475,27.91056252,24.93104744,25.92743874,26.92937851,24.91321182
89,4 h 10 min,27.93564224,26.93316269,26.9240551,27.94440269,26.89940453,29.92047691,24.91179657,27.94298363,32.91896439,27.91931343,25.91575432,31.93570328,32.92899704,29.9065876,29.92637253,33.93815231,31.91202736,28.90777206,26.92277527,27.9544754,26.90830803,24.89187813,24.91797066,27.92721176,24.9226017,24.91151237,25.92560196,28.92435074,28.89660072,24.93033791,25.855093,26.93106842,24.92244339
90,4 h 20 min,26.93161583,25.93429375,25.91009712,26.93836975,24.89235878,28.92440987,23.93724442,26.94167519,30.92180443,26.92317009,24.90105438,29.93871117,30.91916084,28.9158535,28.92703629,31.92344284,30.92288208,27.89663887,25.94678879,25.93733215,24.93300056,22.90587616,23.93034363,26.92767525,23.94361877,22.92340279,24.93251419,26.92306328,26.89936066,22.93479729,24.93120766,24.92974472,23.94381905
91,4 h 30 min,27.93106079,26.93386841,26.91291618,26.91628647,25.8769989,30.91456223,24.92378044,27.93587685,31.92362213,26.88348198,25.90182114,30.90430641,31.91538811,29.90201378,29.92168045,32.89612579,30.90419197,28.89611816,26.93817139,26.93794441,26.87080574,23.91805267,24.92140961,27.91651154,24.92539406,24.9148922,25.93252945,28.92037582,28.90909195,24.92653656,25.92253494,26.9301796,24.9119873
92,20 h,27.92140579,27.94506836,26.89493561,26.89717484,24.86987877,30.9155159,25.94135094,28.93585968,30.90474701,26.88187599,26.90646553,30.91282082,31.89218903,29.89815903,29.91238976,30.89754295,29.87216377,28.87324333,27.93355942,27.93476295,25.93859673,24.90254593,26.93359947,28.91177368,25.93014908,25.92485046,25.93545341,28.92047501,28.90721703,25.93963432,25.93255806,27.92036438,27.93553543
93,20 h 10 min,27.93531227,26.94599152,26.92794609,28.91620827,26.90369225,30.92452049,24.92082787,27.93363762,32.90660858,28.90171432,25.91114807,30.93172073,32.92931747,29.92954445,29.93239403,32.91759872,30.89007759,28.89611626,26.95256233,26.94395828,25.89284706,23.75361633,25.93690872,28.92766571,25.94073296,24.90396309,24.92480278,27.91300011,28.90011215,24.92085457,24.92403412,27.92662621,26.93774414
94,20 h 20 min,26.93966103,25.93224144,26.93173981,28.93131828,26.92882347,30.93231201,23.92825127,27.93321419,31.92021561,27.90748978,25.9047718,30.93581963,32.93881226,29.93155861,28.9261837,31.92209053,30.9199276,28.88853264,26.95793724,26.95558548,25.88922882,23.90711594,25.93388557,27.9162674,25.92568398,24.91358185,25.02022552,27.91866112,27.89307594,24.92606354,24.92312813,26.94045258,25.908144
95,20 h 30 min,26.93540764,26.94166374,26.92514038,28.93002319,26.90698624,29.92985916,24.92366028,27.93188286,30.94290733,28.91426659,25.90241432,29.94816971,30.93300629,28.90671349,29.937994,29.93646812,28.92097282,28.89980698,27.96175575,26.92583847,25.91869545,23.88719559,25.93079376,27.92098999,25.93322372,24.91497993,24.93042183,27.92955399,27.91275215,24.92466545,24.92453384,26.92896652,26.91378784
96,20 h 40 min,27.94597435,26.92248535,26.90287018,28.92438889,26.88528824,30.91711235,24.91992569,28.93847847,32.90937424,28.90896797,25.91021156,30.93229294,31.93142891,29.90768433,30.92531967,32.89900208,31.92513466,28.92061043,27.96539879,27.95826149,25.93013763,23.90371895,25.92589378,28.9246273,25.92636871,24.92863846,25.92620468,27.92006874,28.90699577,24.93435478,25.92691422,27.92365265,26.92746925
97,20 h 50 min,27.94421005,26.9336338,26.8855896,27.89227295,24.88315582,29.91237831,24.92896652,28.93997955,31.91757011,28.89801216,25.89114952,30.92887306,32.90629578,28.89592552,30.90845108,31.9249897,30.88475418,28.89270401,27.93098831,27.94668198,26.88331223,23.91740036,26.93017387,28.92874908,25.92218208,25.91864204,25.92284393,27.92390251,28.91110802,24.93463135,25.91703224,27.92703247,26.91935921
